1.895076293904688782e+03,0.000000000000000000e+00,4.999934699162097900e+02
0.000000000000000000e+00,1.893929649253742809e+03,5.198812996632146906e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
