1.895890955378566105e+03,0.000000000000000000e+00,5.030975729636976439e+02
0.000000000000000000e+00,1.895781443200858121e+03,5.244041939868457121e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
